idTerytGmina,idTerytWojewodztwo,Wojewodztwo,Powiat,Gmina,Typ obszaru,idTypPodmiotu,Typ podmiotu,lb_ucz_cudzoziem_ogółem,"obywatel państwa członkowskiego UE, państwa członkowskiego EFTA lub Konfederacji Szwajcarskiej albo członek rodziny takiej osoby posiadający prawo pobytu lub prawo stałego pobytu",osoba pochodzenia polskiego w rozumieniu przepisów o repatriacji,"osoba, której udzielono zezwolenia na osiedlenie się na terytorium RP",osoba posiadająca ważną Kartę Polaka,"osoba, której nadano status uchodźcy, albo członek rodziny takiej osoby",osoba posiadająca zgodę na pobyt tolerowany,"osoba, której udzielono ochrony uzupełniającej, albo członek rodziny takiej osoby",osoba korzystająca z ochrony czasowej na terytorium RP,"osoba, której na terytorium RP udzielono zezwolenia na pobyt rezydenta długoterminowego UE","osoba, której na terytorium RP udzielono zezwolenia na zamieszkanie na czas oznaczony w związku z okolicznością, o której mowa w art. 53 ust. 1 pkt 7, 13 i 14 ustawy o cudzoziemcach",członek rodziny osoby ubiegającej się o nadanie statusu uchodźcy,"osoba, której uprawnienie do nauki wynika z umowy międzynarodowej.",inny,"osoba, której udzielono zezwolenia na pobyt stały na terytorium RP","osoba, której udzielono zgody na pobyt ze względów humanitarnych, albo członek rodziny takiej osoby","osoba, której na terytorium RP udzielono zezwolenia na pobyt czasowy w związku z okolicznością, o której mowa w art. 127, art.159 ust. 1, art. 176 lub art. 186 ust. 1 pkt 3 lub 4 ustawy o cudzoziemcach","osoba, która posiada kartę pobytu z adnotacją ""dostęp do rynku pracy"", wizę Schengen lub wizę krajową wydaną w celu wykonywania pracy na terytorium RP",członek rodziny osoby ubiegającej się o udzielenie ochrony międzynarodowej,brak statusu w SIO
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,obszar miejski,1,Przedszkole,6,,,,,4,,,,,,,,,,,1,,,1
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,obszar miejski,3,Szkoła podstawowa,33,,,,1,,,,14,,,,,16,,,2,,,
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,obszar miejski,16,Technikum,7,,,,,4,,,1,,,,,1,,,,1,,
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,obszar miejski,93,Branżowa szkoła I stopnia,1,,,,,,,,,,,,,,,1,,,,
209022,2,DOLNOŚLĄSKIE,legnicki,Chojnów,obszar wiejski,3,Szkoła podstawowa,16,,,,,6,,,,,,,,9,,,,,,1
209032,2,DOLNOŚLĄSKIE,legnicki,Krotoszyce,obszar wiejski,3,Szkoła podstawowa,12,,,,,,,,,,,,,12,,,,,,
209042,2,DOLNOŚLĄSKIE,legnicki,Kunice,obszar wiejski,3,Szkoła podstawowa,8,,,,,3,,,,,,,,5,,,,,,
209052,2,DOLNOŚLĄSKIE,legnicki,Legnickie Pole,obszar wiejski,3,Szkoła podstawowa,8,,,,,3,,,,,,,,4,1,,,,,
209062,2,DOLNOŚLĄSKIE,legnicki,Miłkowice,obszar wiejski,1,Przedszkole,4,,,,,1,,,,,,,,2,,,,,,1
209062,2,DOLNOŚLĄSKIE,legnicki,Miłkowice,obszar wiejski,3,Szkoła podstawowa,7,,,,,4,,,,,,,,1,2,,,,,
209073,2,DOLNOŚLĄSKIE,legnicki,Prochowice,obszar miejski,1,Przedszkole,3,,,,,3,,,,,,,,,,,,,,
209073,2,DOLNOŚLĄSKIE,legnicki,Prochowice,obszar miejski,3,Szkoła podstawowa,34,,,,,26,,,,,,,,7,1,,,,,
210011,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar miejski,1,Przedszkole,23,,,,,6,,,,,,,,17,,,,,,
210011,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar miejski,3,Szkoła podstawowa,93,1,,,,43,,,,,,,,36,3,,7,3,,
210011,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar miejski,14,Liceum ogólnokształcące,16,,,,,8,,,4,,,,,2,1,,,1,,
210011,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar miejski,16,Technikum,19,,,,,7,,,2,,,,,1,1,,3,5,,
210011,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar miejski,19,Szkoła policealna,101,1,,,,27,,,,,,,,1,,,59,6,,7
210011,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar miejski,85,Szkoła muzyczna I stopnia,3,,,,,3,,,,,,,,,,,,,,
210011,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar miejski,93,Branżowa szkoła I stopnia,16,,,,,4,,,,,,,,,1,,11,,,
210021,2,DOLNOŚLĄSKIE,lubański,Świeradów-Zdrój,obszar miejski,1,Przedszkole,16,1,,,,1,,,,,,,,13,,,,,,1
210021,2,DOLNOŚLĄSKIE,lubański,Świeradów-Zdrój,obszar miejski,3,Szkoła podstawowa,41,,,,2,,,,,,,,,37,,,2,,,
210033,2,DOLNOŚLĄSKIE,lubański,Leśna,obszar miejski,1,Przedszkole,4,,,,,3,,,,,,,,,,,,,,1
210033,2,DOLNOŚLĄSKIE,lubański,Leśna,obszar wiejski,3,Szkoła podstawowa,11,,,,,11,,,,,,,,,,,,,,
210042,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar wiejski,1,Przedszkole,2,,,,,1,,,,,,,,,,,1,,,
210042,2,DOLNOŚLĄSKIE,lubański,Lubań,obszar wiejski,3,Szkoła podstawowa,3,,,,,1,,,,,,,,2,,,,,,
210053,2,DOLNOŚLĄSKIE,lubański,Olszyna,obszar miejski,1,Przedszkole,3,,,,,3,,,,,,,,,,,,,,
210053,2,DOLNOŚLĄSKIE,lubański,Olszyna,obszar miejski,3,Szkoła podstawowa,14,,,,,,,,,,,,,14,,,,,,
210053,2,DOLNOŚLĄSKIE,lubański,Olszyna,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
210053,2,DOLNOŚLĄSKIE,lubański,Olszyna,obszar wiejski,16,Technikum,18,,,,,15,,,,,,,,1,,,2,,,
210062,2,DOLNOŚLĄSKIE,lubański,Platerówka,obszar wiejski,3,Szkoła podstawowa,3,3,,,,,,,,,,,,,,,,,,
210062,2,DOLNOŚLĄSKIE,lubański,Platerówka,obszar wiejski,93,Branżowa szkoła I stopnia,1,,,,,1,,,,,,,,,,,,,,
210072,2,DOLNOŚLĄSKIE,lubański,Siekierczyn,obszar wiejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
210072,2,DOLNOŚLĄSKIE,lubański,Siekierczyn,obszar wiejski,3,Szkoła podstawowa,9,,,,,6,,,,,,,,3,,,,,,
211011,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar miejski,1,Przedszkole,126,,,,2,40,,,,,,,,70,7,,3,,,4
211011,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar miejski,3,Szkoła podstawowa,297,,,,2,179,,7,1,,,,,76,7,1,16,8,,
211011,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar miejski,14,Liceum ogólnokształcące,46,,,,,15,1,,,,,,,19,1,,1,1,,8
211011,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar miejski,16,Technikum,41,,,,,14,,,4,,,,,16,4,,1,1,,1
211011,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar miejski,19,Szkoła policealna,119,,,,11,16,6,,4,,,,12,5,4,,51,10,,
211011,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar miejski,85,Szkoła muzyczna I stopnia,3,,,,,2,,,,,,,,,,,,,,1
211011,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar miejski,93,Branżowa szkoła I stopnia,19,,,,,5,,,,1,,,,13,,,,,,
211022,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,,1,,,,,
211022,2,DOLNOŚLĄSKIE,lubiński,Lubin,obszar wiejski,3,Szkoła podstawowa,11,,,,,,,,,,,,1,10,,,,,,
211032,2,DOLNOŚLĄSKIE,lubiński,Rudna,obszar wiejski,1,Przedszkole,3,,,,,,1,,,,,,,2,,,,,,
211032,2,DOLNOŚLĄSKIE,lubiński,Rudna,obszar wiejski,3,Szkoła podstawowa,12,,,,,,1,,,,,,,11,,,,,,
211032,2,DOLNOŚLĄSKIE,lubiński,Rudna,obszar wiejski,16,Technikum,7,,,,,6,,,,,,,,1,,,,,,
211032,2,DOLNOŚLĄSKIE,lubiński,Rudna,obszar wiejski,93,Branżowa szkoła I stopnia,5,,,,,5,,,,,,,,,,,,,,
211043,2,DOLNOŚLĄSKIE,lubiński,Ścinawa,obszar miejski,1,Przedszkole,3,,,,,3,,,,,,,,,,,,,,
211043,2,DOLNOŚLĄSKIE,lubiński,Ścinawa,obszar miejski,3,Szkoła podstawowa,23,,,,,22,,,,,,,,,,,1,,,
211043,2,DOLNOŚLĄSKIE,lubiński,Ścinawa,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,,,,2,,,
212013,2,DOLNOŚLĄSKIE,lwówecki,Gryfów Śląski,obszar miejski,1,Przedszkole,2,1,,,,,,,,,,,,1,,,,,,
212013,2,DOLNOŚLĄSKIE,lwówecki,Gryfów Śląski,obszar miejski,3,Szkoła podstawowa,12,1,,,,,,,,,,,,11,,,,,,
212013,2,DOLNOŚLĄSKIE,lwówecki,Gryfów Śląski,obszar miejski,16,Technikum,2,,,,,2,,,,,,,,,,,,,,
212013,2,DOLNOŚLĄSKIE,lwówecki,Gryfów Śląski,obszar miejski,93,Branżowa szkoła I stopnia,6,,,,,5,,,,,,,,1,,,,,,
212013,2,DOLNOŚLĄSKIE,lwówecki,Gryfów Śląski,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
212023,2,DOLNOŚLĄSKIE,lwówecki,Lubomierz,obszar miejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
212023,2,DOLNOŚLĄSKIE,lwówecki,Lubomierz,obszar miejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
212023,2,DOLNOŚLĄSKIE,lwówecki,Lubomierz,obszar miejski,14,Liceum ogólnokształcące,13,,,,,5,,,,,,,,8,,,,,,
212023,2,DOLNOŚLĄSKIE,lwówecki,Lubomierz,obszar miejski,16,Technikum,17,,,,,7,,,,,,,2,8,,,,,,
212023,2,DOLNOŚLĄSKIE,lwówecki,Lubomierz,obszar miejski,93,Branżowa szkoła I stopnia,3,,,,,2,,,,,,,,1,,,,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar miejski,1,Przedszkole,9,,,,,3,,,,,,,,6,,,,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar miejski,3,Szkoła podstawowa,45,,,,,17,,,,,,,,26,1,,,,,1
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar miejski,14,Liceum ogólnokształcące,5,,,,,,,,,,,,,5,,,,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar miejski,16,Technikum,2,,,,,,,,,,,,,2,,,,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar miejski,20,Szkoła specjalna przysposabiająca do pracy,1,,,,,,,,,,,,,,,,1,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar miejski,93,Branżowa szkoła I stopnia,2,,,,,,,,,,,,,2,,,,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar wiejski,3,Szkoła podstawowa,14,,,,,1,,,2,,,,,11,,,,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar wiejski,14,Liceum ogólnokształcące,1,,,,,1,,,,,,,,,,,,,,
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar wiejski,16,Technikum,72,,,,,50,,,,,,,,21,,,,,,1
212033,2,DOLNOŚLĄSKIE,lwówecki,Lwówek Śląski,obszar wiejski,93,Branżowa szkoła I stopnia,7,,,,,7,,,,,,,,,,,,,,
212043,2,DOLNOŚLĄSKIE,lwówecki,Mirsk,obszar miejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
212043,2,DOLNOŚLĄSKIE,lwówecki,Mirsk,obszar miejski,3,Szkoła podstawowa,6,1,,,,1,,,,,,,,4,,,,,,
212043,2,DOLNOŚLĄSKIE,lwówecki,Mirsk,obszar wiejski,3,Szkoła podstawowa,2,1,,,,,,,,,,,,,,,,,,1
212053,2,DOLNOŚLĄSKIE,lwówecki,Wleń,obszar miejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
212053,2,DOLNOŚLĄSKIE,lwówecki,Wleń,obszar miejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
213012,2,DOLNOŚLĄSKIE,milicki,Cieszków,obszar wiejski,1,Przedszkole,2,,,,,,,,,,,,,2,,,,,,
213012,2,DOLNOŚLĄSKIE,milicki,Cieszków,obszar wiejski,3,Szkoła podstawowa,7,,,,,,,,,,,,,6,1,,,,,
213022,2,DOLNOŚLĄSKIE,milicki,Krośnice,obszar wiejski,1,Przedszkole,3,,,,,,,,,,,,,1,2,,,,,
213022,2,DOLNOŚLĄSKIE,milicki,Krośnice,obszar wiejski,3,Szkoła podstawowa,14,,,,,6,,,,,,,,7,,,,,,1
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,1,Przedszkole,31,,,,,8,,,1,,,,,19,2,1,,,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,3,Szkoła podstawowa,76,,,,,1,,,,,,,,68,4,,,1,1,1
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,14,Liceum ogólnokształcące,5,,,,,1,,,,,,,,1,2,,1,,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,16,Technikum,15,,,,,,,,,,,,,15,,,,,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,19,Szkoła policealna,5,,,,,,,,,,,,,,1,,,4,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,20,Szkoła specjalna przysposabiająca do pracy,1,1,,,,,,,,,,,,,,,,,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,85,Szkoła muzyczna I stopnia,4,,,,,,,,,,,,,3,1,,,,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar miejski,93,Branżowa szkoła I stopnia,11,,,,,,,,,,,,,11,,,,,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar wiejski,1,Przedszkole,1,,,,,,,,1,,,,,,,,,,,
213033,2,DOLNOŚLĄSKIE,milicki,Milicz,obszar wiejski,3,Szkoła podstawowa,11,,,,,,,,,,,,,11,,,,,,
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,1,Przedszkole,79,1,,,3,32,,,,,,,,37,6,,,,,
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,3,Szkoła podstawowa,309,1,,,,6,1,,,,,,,286,11,,2,,,2
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,14,Liceum ogólnokształcące,17,,,,,8,,,,,,,,6,2,,1,,,
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,16,Technikum,33,1,,,,22,,,8,,,,,,1,,1,,,
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,19,Szkoła policealna,24,,,,,2,,,,,,,,,4,,1,,,17
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,20,Szkoła specjalna przysposabiająca do pracy,1,,,,,1,,,,,,,,,,,,,,
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,81,Punkt przedszkolny,4,,,,,4,,,,,,,,,,,,,,
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,85,Szkoła muzyczna I stopnia,2,,,,,,,,,,,,,,,,2,,,
214011,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar miejski,93,Branżowa szkoła I stopnia,39,,,,,25,,1,10,1,,,,,1,,1,,,
214023,2,DOLNOŚLĄSKIE,oleśnicki,Bierutów,obszar miejski,1,Przedszkole,2,,,,,1,,,,,,,,,,,,,,1
214023,2,DOLNOŚLĄSKIE,oleśnicki,Bierutów,obszar miejski,3,Szkoła podstawowa,7,,,,,6,,,,,,,,1,,,,,,
214023,2,DOLNOŚLĄSKIE,oleśnicki,Bierutów,obszar miejski,14,Liceum ogólnokształcące,1,,,,,,,,,,,,,1,,,,,,
214023,2,DOLNOŚLĄSKIE,oleśnicki,Bierutów,obszar miejski,16,Technikum,4,,,,,,,,,,,,,4,,,,,,
214032,2,DOLNOŚLĄSKIE,oleśnicki,Dobroszyce,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,,,,,1,,
214032,2,DOLNOŚLĄSKIE,oleśnicki,Dobroszyce,obszar wiejski,3,Szkoła podstawowa,31,1,,,1,12,,,,,,,,12,2,,,,,3
214032,2,DOLNOŚLĄSKIE,oleśnicki,Dobroszyce,obszar wiejski,20,Szkoła specjalna przysposabiająca do pracy,1,,,,,,,,,,,,,1,,,,,,
214042,2,DOLNOŚLĄSKIE,oleśnicki,Dziadowa Kłoda,obszar wiejski,3,Szkoła podstawowa,8,,,,,6,,,,,,,,2,,,,,,
214053,2,DOLNOŚLĄSKIE,oleśnicki,Międzybórz,obszar miejski,1,Przedszkole,6,,,,,,,,,,,,,6,,,,,,
214053,2,DOLNOŚLĄSKIE,oleśnicki,Międzybórz,obszar miejski,3,Szkoła podstawowa,10,,,,,,,,,,,,,10,,,,,,
214053,2,DOLNOŚLĄSKIE,oleśnicki,Międzybórz,obszar miejski,16,Technikum,3,,,,,3,,,,,,,,,,,,,,
214053,2,DOLNOŚLĄSKIE,oleśnicki,Międzybórz,obszar wiejski,3,Szkoła podstawowa,2,,,,,,1,,,,,,,1,,,,,,
214062,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar wiejski,3,Szkoła podstawowa,37,3,,,,8,,,,,,,,26,,,,,,
214062,2,DOLNOŚLĄSKIE,oleśnicki,Oleśnica,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,,,,,,1,,,,,,
214073,2,DOLNOŚLĄSKIE,oleśnicki,Syców,obszar miejski,1,Przedszkole,25,,,,,15,,,,,,,,5,1,,4,,,
214073,2,DOLNOŚLĄSKIE,oleśnicki,Syców,obszar miejski,3,Szkoła podstawowa,63,,,,,7,,,,,,,,50,,,1,,,5
214073,2,DOLNOŚLĄSKIE,oleśnicki,Syców,obszar miejski,14,Liceum ogólnokształcące,10,,,,,5,,,,,,,,,5,,,,,
214073,2,DOLNOŚLĄSKIE,oleśnicki,Syców,obszar miejski,16,Technikum,7,,,,,4,,,,,,,,,,,,,,3
214073,2,DOLNOŚLĄSKIE,oleśnicki,Syców,obszar miejski,85,Szkoła muzyczna I stopnia,2,,,,,,,,1,,,,,,,,1,,,
214073,2,DOLNOŚLĄSKIE,oleśnicki,Syców,obszar miejski,93,Branżowa szkoła I stopnia,7,,,,,7,,,,,,,,,,,,,,
214073,2,DOLNOŚLĄSKIE,oleśnicki,Syców,obszar wiejski,3,Szkoła podstawowa,10,,,1,,,,,,,,,,7,1,,1,,,
214083,2,DOLNOŚLĄSKIE,oleśnicki,Twardogóra,obszar miejski,1,Przedszkole,11,,,,,10,,,,,,,,1,,,,,,
214083,2,DOLNOŚLĄSKIE,oleśnicki,Twardogóra,obszar miejski,3,Szkoła podstawowa,16,,,,,3,,,,,,,,12,,,,,,1
214083,2,DOLNOŚLĄSKIE,oleśnicki,Twardogóra,obszar miejski,16,Technikum,6,,,,,,,,,,,,,5,,,1,,,
214083,2,DOLNOŚLĄSKIE,oleśnicki,Twardogóra,obszar wiejski,3,Szkoła podstawowa,2,,,,,1,,,,,,,,1,,,,,,
215011,2,DOLNOŚLĄSKIE,oławski,Oława,obszar miejski,1,Przedszkole,210,3,,,7,42,1,,1,,,,,91,29,,29,2,,5
215011,2,DOLNOŚLĄSKIE,oławski,Oława,obszar miejski,3,Szkoła podstawowa,542,,,,5,196,,4,2,1,,,,257,5,,61,8,,3
215011,2,DOLNOŚLĄSKIE,oławski,Oława,obszar miejski,14,Liceum ogólnokształcące,54,,,,,5,,,,,,,,13,34,,,,,2
215011,2,DOLNOŚLĄSKIE,oławski,Oława,obszar miejski,16,Technikum,70,3,,,1,7,,,3,3,,,1,31,,,8,13,,
215011,2,DOLNOŚLĄSKIE,oławski,Oława,obszar miejski,19,Szkoła policealna,173,,,,,,,,,,,,,173,,,,,,
215011,2,DOLNOŚLĄSKIE,oławski,Oława,obszar miejski,85,Szkoła muzyczna I stopnia,9,,,,3,1,,,,,,,,3,1,,,1,,
215011,2,DOLNOŚLĄSKIE,oławski,Oława,obszar miejski,93,Branżowa szkoła I stopnia,36,,,,,4,,2,1,,,,,21,1,,5,2,,
215022,2,DOLNOŚLĄSKIE,oławski,Domaniów,obszar wiejski,1,Przedszkole,5,,,,,4,,,,,,,,,1,,,,,
215022,2,DOLNOŚLĄSKIE,oławski,Domaniów,obszar wiejski,3,Szkoła podstawowa,13,,,,,,,,,,,,,10,2,,,,,1
215033,2,DOLNOŚLĄSKIE,oławski,Jelcz-Laskowice,obszar miejski,1,Przedszkole,71,,,,,33,,,,,,,,11,5,,14,8,,
215033,2,DOLNOŚLĄSKIE,oławski,Jelcz-Laskowice,obszar miejski,3,Szkoła podstawowa,362,,,,,,,,,,,,,358,,,,,,4
215033,2,DOLNOŚLĄSKIE,oławski,Jelcz-Laskowice,obszar miejski,14,Liceum ogólnokształcące,47,,,,1,,,,,,,,,42,,,4,,,
215033,2,DOLNOŚLĄSKIE,oławski,Jelcz-Laskowice,obszar miejski,16,Technikum,38,,,,,,,,,,,,,37,,,,,,1
215033,2,DOLNOŚLĄSKIE,oławski,Jelcz-Laskowice,obszar miejski,93,Branżowa szkoła I stopnia,84,,,,1,,,,,,,,,82,1,,,,,
215033,2,DOLNOŚLĄSKIE,oławski,Jelcz-Laskowice,obszar wiejski,1,Przedszkole,10,,,,,,1,,,,,,,4,1,1,3,,,
215033,2,DOLNOŚLĄSKIE,oławski,Jelcz-Laskowice,obszar wiejski,3,Szkoła podstawowa,72,,,,,37,,,,,,,,32,,,3,,,
215042,2,DOLNOŚLĄSKIE,oławski,Oława,obszar wiejski,1,Przedszkole,12,,,,1,,,,,,,,,11,,,,,,
215042,2,DOLNOŚLĄSKIE,oławski,Oława,obszar wiejski,3,Szkoła podstawowa,44,,,,6,23,,,2,,,,,1,1,,10,,,1
216013,2,DOLNOŚLĄSKIE,polkowicki,Chocianów,obszar miejski,1,Przedszkole,3,,,,,3,,,,,,,,,,,,,,
216013,2,DOLNOŚLĄSKIE,polkowicki,Chocianów,obszar miejski,3,Szkoła podstawowa,11,,,,,,,,,,,,,11,,,,,,
216013,2,DOLNOŚLĄSKIE,polkowicki,Chocianów,obszar miejski,16,Technikum,9,,,,,,,,,,,,,,1,,8,,,
216013,2,DOLNOŚLĄSKIE,polkowicki,Chocianów,obszar miejski,93,Branżowa szkoła I stopnia,4,,,,,,,,,,,,,,,,4,,,
216013,2,DOLNOŚLĄSKIE,polkowicki,Chocianów,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,1,,,,,,,,,,,
216022,2,DOLNOŚLĄSKIE,polkowicki,Gaworzyce,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
216032,2,DOLNOŚLĄSKIE,polkowicki,Grębocice,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
216032,2,DOLNOŚLĄSKIE,polkowicki,Grębocice,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
216043,2,DOLNOŚLĄSKIE,polkowicki,Polkowice,obszar miejski,1,Przedszkole,37,,,,,13,,,,,,,,19,3,,1,,,1
216043,2,DOLNOŚLĄSKIE,polkowicki,Polkowice,obszar miejski,3,Szkoła podstawowa,108,,,,1,89,,,,,,,,15,1,,2,,,
216043,2,DOLNOŚLĄSKIE,polkowicki,Polkowice,obszar miejski,14,Liceum ogólnokształcące,10,,,,,9,,,,,,,,,1,,,,,
216043,2,DOLNOŚLĄSKIE,polkowicki,Polkowice,obszar miejski,16,Technikum,8,,,,,7,,,,,,,,,1,,,,,
216043,2,DOLNOŚLĄSKIE,polkowicki,Polkowice,obszar miejski,81,Punkt przedszkolny,4,,,,,1,,,,,,,,1,,2,,,,
216043,2,DOLNOŚLĄSKIE,polkowicki,Polkowice,obszar miejski,93,Branżowa szkoła I stopnia,5,,,,,5,,,,,,,,,,,,,,
216043,2,DOLNOŚLĄSKIE,polkowicki,Polkowice,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
216053,2,DOLNOŚLĄSKIE,polkowicki,Przemków,obszar miejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
216053,2,DOLNOŚLĄSKIE,polkowicki,Przemków,obszar miejski,3,Szkoła podstawowa,1,,,,,1,,,,,,,,,,,,,,
216053,2,DOLNOŚLĄSKIE,polkowicki,Przemków,obszar miejski,14,Liceum ogólnokształcące,1,,,,,,,,,,,,,1,,,,,,
216053,2,DOLNOŚLĄSKIE,polkowicki,Przemków,obszar miejski,93,Branżowa szkoła I stopnia,1,,,,,,,,,,,,,,1,,,,,
216062,2,DOLNOŚLĄSKIE,polkowicki,Radwanice,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
217012,2,DOLNOŚLĄSKIE,strzeliński,Borów,obszar wiejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
217012,2,DOLNOŚLĄSKIE,strzeliński,Borów,obszar wiejski,3,Szkoła podstawowa,11,,,,,8,,,,,,,,2,,,,1,,
217022,2,DOLNOŚLĄSKIE,strzeliński,Kondratowice,obszar wiejski,3,Szkoła podstawowa,3,,,,,2,,,,,,,,1,,,,,,
217032,2,DOLNOŚLĄSKIE,strzeliński,Przeworno,obszar wiejski,3,Szkoła podstawowa,6,,,,,,,,,,,,,5,,,1,,,
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar miejski,1,Przedszkole,21,,,,,18,,,,,,,,1,,,,,,2
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar miejski,3,Szkoła podstawowa,66,,,1,,37,,,,,,,,25,2,,,,,1
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar miejski,14,Liceum ogólnokształcące,11,,,,,8,,,,,,,,2,,,,1,,
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar miejski,16,Technikum,19,,,,,13,,,,,,,,3,1,,2,,,
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar miejski,85,Szkoła muzyczna I stopnia,3,,,,,3,,,,,,,,,,,,,,
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar miejski,93,Branżowa szkoła I stopnia,4,,,,,4,,,,,,,,,,,,,,
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,,,,,,,1
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar wiejski,3,Szkoła podstawowa,5,,,,,1,,,,,,,,2,2,,,,,
217043,2,DOLNOŚLĄSKIE,strzeliński,Strzelin,obszar wiejski,16,Technikum,9,,,,,7,,,,,,,,,1,,,,,1
217053,2,DOLNOŚLĄSKIE,strzeliński,Wiązów,obszar miejski,3,Szkoła podstawowa,11,,,,,11,,,,,,,,,,,,,,
